date,Inflation,Labour,Financial,Monetary,Real,country,RECESSION
1979-08-01,,16.363636363636363,0.0,40.0,16.363636363636363,AUS,0
1979-08-01,98.18181818181819,52.72727272727272,100.0,,52.72727272727272,GBR,1
1979-08-01,100.0,90.9090909090909,56.36363636363636,21.818181818181817,90.9090909090909,DEU,0
1979-08-01,,5.454545454545454,81.81818181818183,92.72727272727272,52.72727272727272,CAN,0
1979-08-01,92.72727272727272,80.0,96.36363636363636,94.54545454545455,80.0,USA,0
1979-08-01,98.18181818181819,16.363636363636363,36.36363636363637,89.0909090909091,16.363636363636363,FRA,0
1979-09-01,100.0,23.214285714285715,42.857142857142854,100.0,23.214285714285715,FRA,0
1979-09-01,89.28571428571429,76.78571428571429,96.42857142857143,96.42857142857143,80.35714285714286,USA,0
1979-09-01,,12.5,0.0,46.42857142857143,12.5,AUS,0
1979-09-01,76.78571428571429,3.571428571428571,62.5,,64.28571428571429,JPN,0
1979-09-01,100.0,100.0,100.0,,100.0,GBR,1
1979-09-01,,14.285714285714285,83.92857142857143,85.71428571428571,76.78571428571429,CAN,1
1979-09-01,100.0,98.21428571428571,67.85714285714286,0.0,98.21428571428571,DEU,0
1979-10-01,100.0,56.14035087719298,96.49122807017544,,56.14035087719298,GBR,1
1979-10-01,77.19298245614034,80.7017543859649,96.49122807017544,100.0,80.7017543859649,USA,0
1979-10-01,98.24561403508771,26.31578947368421,71.9298245614035,,68.42105263157895,JPN,0
1979-10-01,,24.561403508771928,87.71929824561403,100.0,70.17543859649122,CAN,1
1979-10-01,100.0,47.368421052631575,49.122807017543856,100.0,47.368421052631575,FRA,0
1979-10-01,,22.807017543859647,0.0,56.14035087719298,22.807017543859647,AUS,0
1979-10-01,98.24561403508771,100.0,77.19298245614034,26.31578947368421,100.0,DEU,0
1979-11-01,98.27586206896551,48.275862068965516,55.172413793103445,100.0,48.275862068965516,FRA,0
1979-11-01,,31.03448275862069,87.93103448275862,100.0,81.03448275862068,CAN,1
1979-11-01,84.48275862068965,79.3103448275862,96.55172413793103,96.55172413793103,81.03448275862068,USA,0
1979-11-01,96.55172413793103,10.344827586206897,93.10344827586206,,10.344827586206897,GBR,1
1979-11-01,,20.689655172413794,1.7241379310344827,75.86206896551724,20.689655172413794,AUS,0
1979-11-01,100.0,22.413793103448278,77.58620689655173,,62.06896551724138,JPN,0
1979-11-01,96.55172413793103,94.82758620689656,81.03448275862068,51.724137931034484,94.82758620689656,DEU,0
1979-12-01,89.83050847457628,81.35593220338984,96.61016949152543,91.52542372881356,81.35593220338984,USA,0
1979-12-01,91.52542372881356,33.89830508474576,94.91525423728814,,33.89830508474576,GBR,1
1979-12-01,94.91525423728814,91.52542372881356,83.05084745762711,52.54237288135594,91.52542372881356,DEU,0
1979-12-01,,35.59322033898305,91.52542372881356,96.61016949152543,83.05084745762711,CAN,1
1979-12-01,98.30508474576271,44.06779661016949,64.40677966101694,96.61016949152543,44.06779661016949,FRA,0
1979-12-01,,50.847457627118644,5.084745762711865,83.05084745762711,50.847457627118644,AUS,0
1979-12-01,100.0,18.64406779661017,81.35593220338984,,74.57627118644068,JPN,0
1980-01-01,100.0,5.0,88.33333333333333,,31.666666666666664,JPN,0
1980-01-01,100.0,6.666666666666667,68.33333333333333,93.33333333333333,6.666666666666667,FRA,0
1980-01-01,91.66666666666666,81.66666666666667,96.66666666666667,88.33333333333333,76.66666666666667,USA,1
1980-01-01,90.0,28.333333333333332,98.33333333333333,,28.333333333333332,GBR,1
1980-01-01,,11.666666666666666,8.333333333333332,70.0,11.666666666666666,AUS,0
1980-01-01,,41.66666666666667,93.33333333333333,91.66666666666666,81.66666666666667,CAN,1
1980-01-01,90.0,63.33333333333333,85.0,71.66666666666667,63.33333333333333,DEU,0
1980-02-01,100.0,49.18032786885246,73.77049180327869,77.04918032786885,49.18032786885246,FRA,0
1980-02-01,83.60655737704919,81.9672131147541,98.36065573770492,90.1639344262295,78.68852459016394,USA,1
1980-02-01,90.1639344262295,32.78688524590164,100.0,,32.78688524590164,GBR,1
1980-02-01,93.44262295081968,16.39344262295082,85.24590163934425,29.508196721311474,16.39344262295082,DEU,0
1980-02-01,,34.42622950819672,19.672131147540984,60.65573770491803,34.42622950819672,AUS,0
1980-02-01,100.0,22.950819672131146,91.80327868852459,,50.81967213114754,JPN,1
1980-02-01,,59.01639344262295,95.08196721311475,75.40983606557377,83.60655737704919,CAN,1
1980-03-01,83.87096774193549,82.25806451612904,98.38709677419355,100.0,82.25806451612904,USA,1
1980-03-01,,58.06451612903226,96.7741935483871,79.03225806451613,82.25806451612904,CAN,1
1980-03-01,90.32258064516128,100.0,91.93548387096774,58.06451612903226,100.0,DEU,0
1980-03-01,100.0,58.06451612903226,83.87096774193549,90.32258064516128,58.06451612903226,FRA,1
1980-03-01,,20.967741935483872,33.87096774193548,100.0,20.967741935483872,AUS,0
1980-03-01,100.0,17.741935483870968,96.7741935483871,,70.96774193548387,JPN,1
1980-03-01,90.32258064516128,40.32258064516129,100.0,,40.32258064516129,GBR,1
1980-04-01,96.82539682539682,36.507936507936506,96.82539682539682,,74.60317460317461,JPN,1
1980-04-01,76.19047619047619,84.12698412698413,96.82539682539682,98.4126984126984,82.53968253968253,USA,1
1980-04-01,100.0,36.507936507936506,88.88888888888889,76.19047619047619,36.507936507936506,FRA,1
1980-04-01,90.47619047619048,88.88888888888889,96.82539682539682,61.904761904761905,88.88888888888889,DEU,1
1980-04-01,,14.285714285714285,38.095238095238095,100.0,14.285714285714285,AUS,0
1980-04-01,,61.904761904761905,96.82539682539682,100.0,82.53968253968253,CAN,1
1980-04-01,93.65079365079364,100.0,100.0,,100.0,GBR,1
1980-05-01,96.875,73.4375,90.625,73.4375,73.4375,FRA,1
1980-05-01,,82.8125,90.625,68.75,92.1875,CAN,1
1980-05-01,95.3125,56.25,96.875,,84.375,JPN,1
1980-05-01,65.625,87.5,89.0625,31.25,85.9375,USA,1
1980-05-01,89.0625,96.875,100.0,,96.875,GBR,1
1980-05-01,89.0625,87.5,96.875,76.5625,87.5,DEU,1
1980-05-01,,53.125,35.9375,100.0,53.125,AUS,0
1980-06-01,83.07692307692308,100.0,98.46153846153847,96.92307692307692,100.0,DEU,1
1980-06-01,,81.53846153846153,72.3076923076923,47.69230769230769,89.23076923076924,CAN,1
1980-06-01,,35.38461538461539,16.923076923076923,100.0,35.38461538461539,AUS,0
1980-06-01,93.84615384615384,83.07692307692308,89.23076923076924,64.61538461538461,83.07692307692308,FRA,1
1980-06-01,64.61538461538461,87.6923076923077,75.38461538461539,9.230769230769232,89.23076923076924,USA,1
1980-06-01,83.07692307692308,87.6923076923077,100.0,,87.6923076923077,GBR,1
1980-06-01,93.84615384615384,40.0,96.92307692307692,,80.0,JPN,1
1980-07-01,,57.57575757575758,7.575757575757576,95.45454545454545,57.57575757575758,AUS,0
1980-07-01,50.0,87.87878787878788,60.60606060606061,10.606060606060606,86.36363636363636,USA,1
1980-07-01,50.0,40.909090909090914,96.96969696969697,,40.909090909090914,GBR,1
1980-07-01,92.42424242424242,81.81818181818183,83.33333333333334,48.484848484848484,81.81818181818183,FRA,1
1980-07-01,90.9090909090909,24.242424242424242,93.93939393939394,,75.75757575757575,JPN,1
1980-07-01,,80.3030303030303,25.757575757575758,34.84848484848485,84.84848484848484,CAN,1
1980-07-01,78.78787878787878,71.21212121212122,98.48484848484848,100.0,71.21212121212122,DEU,1
1980-08-01,76.11940298507463,80.59701492537313,95.52238805970148,98.50746268656717,80.59701492537313,DEU,1
1980-08-01,95.52238805970148,53.73134328358209,91.04477611940298,,89.55223880597015,JPN,1
1980-08-01,,31.343283582089555,0.0,94.02985074626866,31.343283582089555,AUS,0
1980-08-01,40.298507462686565,82.08955223880598,10.44776119402985,28.35820895522388,83.5820895522388,USA,0
1980-08-01,,80.59701492537313,5.970149253731343,5.970149253731343,85.07462686567165,CAN,1
1980-08-01,89.55223880597015,88.05970149253731,76.11940298507463,25.37313432835821,88.05970149253731,FRA,1
1980-08-01,47.76119402985074,83.5820895522388,94.02985074626866,,83.5820895522388,GBR,1
1980-09-01,,47.05882352941176,0.0,80.88235294117648,47.05882352941176,AUS,0
1980-09-01,44.11764705882353,25.0,89.70588235294117,,25.0,GBR,1
1980-09-01,64.70588235294117,69.11764705882352,91.17647058823529,98.52941176470588,69.11764705882352,DEU,1
1980-09-01,,73.52941176470588,0.0,7.352941176470589,79.41176470588235,CAN,1
1980-09-01,94.11764705882352,69.11764705882352,83.82352941176471,,88.23529411764706,JPN,1
1980-09-01,88.23529411764706,82.35294117647058,67.64705882352942,38.23529411764706,82.35294117647058,FRA,1
1980-09-01,36.76470588235294,79.41176470588235,0.0,51.470588235294116,79.41176470588235,USA,0
1980-10-01,,65.21739130434783,0.0,14.492753623188406,73.91304347826086,CAN,1
1980-10-01,86.95652173913044,68.11594202898551,75.36231884057972,,85.5072463768116,JPN,1
1980-10-01,79.71014492753623,81.15942028985508,63.76811594202898,20.28985507246377,81.15942028985508,FRA,0
1980-10-01,65.21739130434783,81.15942028985508,89.85507246376811,95.65217391304348,81.15942028985508,DEU,1
1980-10-01,39.130434782608695,78.26086956521739,1.4492753623188406,60.86956521739131,78.26086956521739,USA,0
1980-10-01,40.57971014492754,98.55072463768117,78.26086956521739,,98.55072463768117,GBR,1
1980-10-01,,39.130434782608695,0.0,36.231884057971016,39.130434782608695,AUS,0
1980-11-01,,60.0,2.857142857142857,38.57142857142858,71.42857142857143,CAN,0
1980-11-01,40.0,98.57142857142858,71.42857142857143,,98.57142857142858,GBR,1
1980-11-01,58.57142857142858,68.57142857142857,88.57142857142857,94.28571428571428,68.57142857142857,DEU,1
1980-11-01,78.57142857142857,80.0,60.0,5.714285714285714,80.0,FRA,0
1980-11-01,85.71428571428571,82.85714285714286,68.57142857142857,,91.42857142857143,JPN,1
1980-11-01,32.857142857142854,77.14285714285715,21.428571428571427,94.28571428571428,74.28571428571429,USA,0
1980-11-01,,45.714285714285715,1.4285714285714286,25.71428571428571,45.714285714285715,AUS,0
1980-12-01,,49.29577464788733,19.718309859154928,98.59154929577466,61.97183098591549,CAN,0
1980-12-01,78.87323943661971,84.50704225352112,61.97183098591549,,81.69014084507043,JPN,1
1980-12-01,30.985915492957744,73.23943661971832,52.112676056338024,100.0,70.4225352112676,USA,0
1980-12-01,69.01408450704226,100.0,87.32394366197182,97.1830985915493,100.0,DEU,1
1980-12-01,39.436619718309856,95.77464788732394,64.7887323943662,,95.77464788732394,GBR,1
1980-12-01,,11.267605633802818,4.225352112676056,85.91549295774648,11.267605633802818,AUS,0
1980-12-01,76.05633802816901,78.87323943661971,59.154929577464785,15.492957746478872,78.87323943661971,FRA,0
1981-01-01,,44.44444444444444,11.11111111111111,81.94444444444444,44.44444444444444,AUS,0
1981-01-01,25.0,76.38888888888889,68.05555555555556,97.22222222222221,76.38888888888889,USA,0
1981-01-01,77.77777777777779,100.0,86.11111111111111,68.05555555555556,100.0,DEU,1
1981-01-01,44.44444444444444,77.77777777777779,62.5,27.77777777777778,77.77777777777779,FRA,0
1981-01-01,31.944444444444443,84.72222222222221,56.94444444444444,,84.72222222222221,GBR,1
1981-01-01,,51.388888888888886,63.888888888888886,98.61111111111111,70.83333333333334,CAN,0
1981-01-01,77.77777777777779,79.16666666666666,55.55555555555556,,65.27777777777779,JPN,1
1981-02-01,30.136986301369863,91.78082191780823,39.726027397260275,,91.78082191780823,GBR,1
1981-02-01,50.68493150684932,98.63013698630137,50.68493150684932,,86.3013698630137,JPN,1
1981-02-01,,52.054794520547944,19.17808219178082,94.52054794520548,52.054794520547944,AUS,0
1981-02-01,57.534246575342465,97.26027397260275,84.93150684931507,100.0,97.26027397260275,DEU,1
1981-02-01,,34.24657534246575,84.93150684931507,98.63013698630137,47.94520547945205,CAN,0
1981-02-01,19.17808219178082,72.6027397260274,75.34246575342466,93.15068493150685,78.08219178082192,USA,0
1981-02-01,30.136986301369863,67.12328767123287,64.38356164383562,45.20547945205479,67.12328767123287,FRA,0
1981-03-01,,37.83783783783784,97.2972972972973,90.54054054054053,55.4054054054054,CAN,0
1981-03-01,12.162162162162163,71.62162162162163,77.02702702702703,54.054054054054056,72.97297297297297,USA,0
1981-03-01,67.56756756756756,75.67567567567568,87.83783783783784,100.0,75.67567567567568,DEU,1
1981-03-01,,56.75675675675676,36.486486486486484,97.2972972972973,56.75675675675676,AUS,0
1981-03-01,29.72972972972973,89.1891891891892,25.675675675675674,,89.1891891891892,GBR,1
1981-03-01,50.0,89.1891891891892,47.2972972972973,,79.72972972972973,JPN,1
1981-03-01,22.972972972972975,77.02702702702703,64.86486486486487,52.702702702702695,77.02702702702703,FRA,0
1981-04-01,,54.666666666666664,50.66666666666667,100.0,54.666666666666664,AUS,0
1981-04-01,6.666666666666667,62.66666666666667,78.66666666666666,73.33333333333333,64.0,USA,0
1981-04-01,32.0,50.66666666666667,44.0,,18.666666666666668,JPN,1
1981-04-01,66.66666666666666,64.0,89.33333333333333,98.66666666666667,64.0,DEU,1
1981-04-01,22.666666666666664,80.0,61.33333333333333,66.66666666666666,80.0,FRA,0
1981-04-01,,14.666666666666666,98.66666666666667,70.66666666666667,24.0,CAN,0
1981-04-01,25.333333333333336,10.666666666666668,25.333333333333336,,10.666666666666668,GBR,0
1981-05-01,23.684210526315788,51.31578947368421,38.15789473684211,,51.31578947368421,GBR,0
1981-05-01,35.526315789473685,93.42105263157895,43.42105263157895,,98.68421052631578,JPN,1
1981-05-01,,53.94736842105263,67.10526315789474,98.68421052631578,53.94736842105263,AUS,0
1981-05-01,7.894736842105263,53.94736842105263,80.26315789473685,100.0,51.31578947368421,USA,0
1981-05-01,63.1578947368421,78.94736842105263,90.78947368421053,97.36842105263158,78.94736842105263,DEU,1
1981-05-01,28.947368421052634,56.57894736842105,67.10526315789474,88.1578947368421,56.57894736842105,FRA,0
1981-05-01,,5.263157894736842,98.68421052631578,100.0,2.631578947368421,CAN,0
1981-06-01,,40.25974025974026,85.71428571428571,93.5064935064935,40.25974025974026,AUS,0
1981-06-01,2.5974025974025974,50.649350649350644,84.4155844155844,98.7012987012987,38.961038961038966,USA,0
1981-06-01,70.12987012987013,80.51948051948052,87.01298701298701,96.1038961038961,80.51948051948052,DEU,1
1981-06-01,37.66233766233766,53.246753246753244,67.53246753246754,100.0,53.246753246753244,FRA,0
1981-06-01,,6.493506493506493,100.0,100.0,2.5974025974025974,CAN,1
1981-06-01,31.16883116883117,92.20779220779221,46.75324675324675,,79.22077922077922,JPN,1
1981-06-01,27.27272727272727,87.01298701298701,61.038961038961034,,87.01298701298701,GBR,0
1981-07-01,,64.1025641025641,91.02564102564102,89.74358974358975,64.1025641025641,AUS,0
1981-07-01,44.871794871794876,58.97435897435898,66.66666666666666,98.71794871794873,58.97435897435898,FRA,0
1981-07-01,80.76923076923077,67.94871794871796,79.48717948717949,94.87179487179486,67.94871794871796,DEU,1
1981-07-01,32.05128205128205,75.64102564102564,51.28205128205128,,66.66666666666666,JPN,1
1981-07-01,34.61538461538461,44.871794871794876,66.66666666666666,,44.871794871794876,GBR,0
1981-07-01,,25.64102564102564,100.0,98.71794871794873,30.76923076923077,CAN,1
1981-07-01,25.64102564102564,34.61538461538461,88.46153846153845,97.43589743589743,26.923076923076923,USA,1
1981-08-01,49.36708860759494,45.56962025316456,55.69620253164557,98.73417721518987,45.56962025316456,FRA,0
1981-08-01,25.31645569620253,34.177215189873415,51.89873417721519,,45.56962025316456,JPN,1
1981-08-01,82.27848101265823,89.87341772151899,77.21518987341773,93.67088607594937,89.87341772151899,DEU,1
1981-08-01,41.77215189873418,58.22784810126582,70.88607594936708,,58.22784810126582,GBR,0
1981-08-01,,24.050632911392405,100.0,100.0,30.37974683544304,CAN,1
1981-08-01,29.11392405063291,50.63291139240506,91.13924050632912,93.67088607594937,34.177215189873415,USA,1
1981-08-01,,65.82278481012658,100.0,88.60759493670885,65.82278481012658,AUS,0
1981-09-01,,52.5,100.0,87.5,52.5,AUS,0
1981-09-01,83.75,81.25,76.25,78.75,81.25,DEU,1
1981-09-01,55.00000000000001,47.5,51.24999999999999,97.5,47.5,FRA,0
1981-09-01,21.25,56.25,52.5,,31.25,JPN,1
1981-09-01,35.0,56.25,92.5,88.75,53.75,USA,1
1981-09-01,42.5,71.25,76.25,,71.25,GBR,0
1981-09-01,,70.0,100.0,96.25,50.0,CAN,1
1981-10-01,44.44444444444444,3.7037037037037033,76.5432098765432,,3.7037037037037033,GBR,0
1981-10-01,85.18518518518519,79.01234567901234,69.1358024691358,53.086419753086425,79.01234567901234,DEU,1
1981-10-01,62.96296296296296,50.617283950617285,49.382716049382715,91.35802469135803,50.617283950617285,FRA,0
1981-10-01,,75.30864197530865,100.0,81.48148148148148,75.30864197530865,AUS,0
1981-10-01,33.33333333333333,40.74074074074074,53.086419753086425,,24.691358024691358,JPN,1
1981-10-01,,81.48148148148148,100.0,85.18518518518519,67.90123456790124,CAN,1
1981-10-01,19.753086419753085,62.96296296296296,95.06172839506173,74.07407407407408,59.25925925925925,USA,1
1981-11-01,,84.14634146341463,98.78048780487805,60.97560975609756,71.95121951219512,CAN,1
1981-11-01,,76.82926829268293,100.0,80.48780487804879,76.82926829268293,AUS,0
1981-11-01,24.390243902439025,28.04878048780488,57.3170731707317,,28.04878048780488,JPN,1
1981-11-01,17.073170731707318,71.95121951219512,97.5609756097561,14.634146341463413,73.17073170731707,USA,1
1981-11-01,46.34146341463415,8.536585365853659,73.17073170731707,,8.536585365853659,GBR,0
1981-11-01,64.63414634146342,41.46341463414634,45.1219512195122,75.60975609756098,41.46341463414634,FRA,0
1981-11-01,84.14634146341463,74.39024390243902,67.07317073170732,43.90243902439025,74.39024390243902,DEU,1
1981-12-01,77.10843373493977,75.90361445783132,71.08433734939759,55.42168674698795,75.90361445783132,DEU,1
1981-12-01,45.78313253012048,37.34939759036144,59.036144578313255,,53.01204819277109,JPN,1
1981-12-01,49.39759036144578,26.506024096385545,68.67469879518072,,26.506024096385545,GBR,0
1981-12-01,13.253012048192772,80.72289156626506,98.79518072289156,4.819277108433735,80.72289156626506,USA,1
1981-12-01,,87.95180722891565,96.3855421686747,32.53012048192771,75.90361445783132,CAN,1
1981-12-01,,84.33734939759037,100.0,85.54216867469879,84.33734939759037,AUS,0
1981-12-01,51.80722891566265,38.55421686746988,39.75903614457831,78.3132530120482,38.55421686746988,FRA,0
1982-01-01,11.904761904761903,80.95238095238095,98.80952380952381,13.095238095238097,83.33333333333334,USA,1
1982-01-01,23.809523809523807,57.14285714285714,64.28571428571429,,60.71428571428571,JPN,1
1982-01-01,55.952380952380956,77.38095238095238,66.66666666666666,,77.38095238095238,GBR,0
1982-01-01,,80.95238095238095,100.0,91.66666666666666,80.95238095238095,AUS,1
1982-01-01,67.85714285714286,47.61904761904761,34.523809523809526,72.61904761904762,47.61904761904761,FRA,0
1982-01-01,,85.71428571428571,95.23809523809523,4.761904761904762,77.38095238095238,CAN,1
1982-01-01,71.42857142857143,94.04761904761905,77.38095238095238,63.095238095238095,94.04761904761905,DEU,1
1982-02-01,,89.41176470588236,92.94117647058823,9.411764705882353,85.88235294117646,CAN,1
1982-02-01,1.1764705882352942,77.64705882352942,98.82352941176471,55.294117647058826,71.76470588235294,USA,1
1982-02-01,,92.94117647058823,100.0,95.29411764705881,92.94117647058823,AUS,1
1982-02-01,68.23529411764706,55.294117647058826,34.11764705882353,56.470588235294116,55.294117647058826,FRA,0
1982-02-01,55.294117647058826,30.58823529411765,63.52941176470588,,30.58823529411765,GBR,0
1982-02-01,29.411764705882355,24.705882352941178,67.05882352941175,,52.94117647058824,JPN,1
1982-02-01,69.41176470588235,94.11764705882352,78.82352941176471,48.23529411764706,94.11764705882352,DEU,1
1982-03-01,0.0,81.3953488372093,95.34883720930233,58.139534883720934,80.23255813953489,USA,1
1982-03-01,,93.02325581395348,91.86046511627907,29.069767441860467,90.69767441860465,CAN,1
1982-03-01,77.90697674418605,37.2093023255814,39.53488372093023,63.95348837209303,37.2093023255814,FRA,0
1982-03-01,47.674418604651166,52.32558139534884,88.37209302325581,33.72093023255814,52.32558139534884,DEU,1
1982-03-01,27.906976744186046,45.348837209302324,70.93023255813954,,29.069767441860467,JPN,1
1982-03-01,51.162790697674424,16.27906976744186,58.139534883720934,,16.27906976744186,GBR,0
1982-03-01,,94.18604651162791,100.0,100.0,94.18604651162791,AUS,1
1982-04-01,44.827586206896555,54.02298850574713,56.32183908045977,,54.02298850574713,GBR,0
1982-04-01,,97.70114942528735,100.0,100.0,97.70114942528735,AUS,1
1982-04-01,47.12643678160919,78.16091954022988,73.5632183908046,,90.80459770114942,JPN,1
1982-04-01,,98.85057471264368,89.65517241379311,28.735632183908045,95.40229885057471,CAN,1
1982-04-01,70.11494252873564,36.7816091954023,50.57471264367817,81.60919540229885,36.7816091954023,FRA,0
1982-04-01,1.1494252873563218,83.9080459770115,91.95402298850574,56.32183908045977,80.45977011494253,USA,1
1982-04-01,47.12643678160919,71.26436781609196,96.55172413793103,32.18390804597701,71.26436781609196,DEU,1
1982-05-01,48.86363636363637,70.45454545454545,54.54545454545454,,70.45454545454545,GBR,0
1982-05-01,30.681818181818183,26.136363636363637,73.86363636363636,,20.454545454545457,JPN,1
1982-05-01,12.5,82.95454545454545,85.22727272727273,27.27272727272727,84.0909090909091,USA,1
1982-05-01,,100.0,88.63636363636364,14.772727272727273,98.86363636363636,CAN,1
1982-05-01,51.13636363636363,80.68181818181817,98.86363636363636,22.727272727272727,80.68181818181817,DEU,1
1982-05-01,65.9090909090909,42.04545454545455,57.95454545454546,67.04545454545455,42.04545454545455,FRA,0
1982-05-01,,96.5909090909091,98.86363636363636,85.22727272727273,96.5909090909091,AUS,1
1982-06-01,26.96629213483146,30.337078651685395,73.03370786516854,,14.606741573033707,JPN,1
1982-06-01,21.34831460674157,86.51685393258427,78.65168539325843,43.82022471910113,84.26966292134831,USA,1
1982-06-01,,100.0,96.62921348314607,88.76404494382022,100.0,AUS,1
1982-06-01,,100.0,86.51685393258427,29.213483146067414,94.3820224719101,CAN,1
1982-06-01,48.31460674157304,32.58426966292135,49.43820224719101,,32.58426966292135,GBR,0
1982-06-01,58.42696629213483,43.82022471910113,75.28089887640449,44.9438202247191,43.82022471910113,FRA,0
1982-06-01,65.1685393258427,75.28089887640449,100.0,17.97752808988764,75.28089887640449,DEU,1
1982-07-01,,93.33333333333333,94.44444444444444,74.44444444444444,93.33333333333333,AUS,1
1982-07-01,,96.66666666666667,83.33333333333334,5.555555555555555,70.0,CAN,1
1982-07-01,46.666666666666664,43.333333333333336,45.55555555555556,,43.333333333333336,GBR,0
1982-07-01,22.22222222222222,58.88888888888889,71.11111111111111,,24.444444444444443,JPN,1
1982-07-01,0.0,91.11111111111111,70.0,22.22222222222222,87.77777777777777,USA,1
1982-07-01,20.0,52.22222222222223,76.66666666666667,44.44444444444444,52.22222222222223,FRA,0
1982-07-01,45.55555555555556,97.77777777777777,100.0,36.666666666666664,97.77777777777777,DEU,1
1982-08-01,14.285714285714285,59.34065934065934,75.82417582417582,49.45054945054945,59.34065934065934,FRA,0
1982-08-01,61.53846153846154,74.72527472527473,69.23076923076923,,65.93406593406593,JPN,1
1982-08-01,,96.7032967032967,80.21978021978022,0.0,82.41758241758241,CAN,1
1982-08-01,36.26373626373626,34.065934065934066,26.373626373626376,,34.065934065934066,GBR,0
1982-08-01,38.46153846153847,89.01098901098901,97.8021978021978,37.362637362637365,89.01098901098901,DEU,1
1982-08-01,,98.9010989010989,92.3076923076923,54.94505494505495,98.9010989010989,AUS,1
1982-08-01,0.0,89.01098901098901,63.73626373626373,1.098901098901099,89.01098901098901,USA,1
1982-09-01,32.608695652173914,44.565217391304344,15.217391304347828,,44.565217391304344,GBR,0
1982-09-01,,98.91304347826086,90.21739130434783,22.82608695652174,98.91304347826086,AUS,1
1982-09-01,,95.65217391304348,64.13043478260869,1.0869565217391304,90.21739130434783,CAN,1
1982-09-01,0.0,86.95652173913044,56.52173913043478,8.695652173913043,84.78260869565217,USA,1
1982-09-01,27.173913043478258,90.21739130434783,94.56521739130434,30.434782608695656,90.21739130434783,DEU,1
1982-09-01,64.13043478260869,70.65217391304348,68.47826086956522,,51.08695652173913,JPN,1
1982-09-01,10.869565217391305,55.434782608695656,70.65217391304348,44.565217391304344,55.434782608695656,FRA,0
1982-10-01,1.0752688172043012,87.09677419354838,51.61290322580645,10.75268817204301,88.17204301075269,USA,1
1982-10-01,58.06451612903226,89.24731182795699,67.74193548387096,,82.79569892473118,JPN,1
1982-10-01,,94.6236559139785,39.784946236559136,1.0752688172043012,89.24731182795699,CAN,1
1982-10-01,,97.84946236559139,88.17204301075269,17.20430107526882,97.84946236559139,AUS,1
1982-10-01,25.806451612903224,77.41935483870968,69.89247311827957,31.182795698924732,77.41935483870968,DEU,1
1982-10-01,29.03225806451613,38.70967741935484,7.526881720430108,,38.70967741935484,GBR,0
1982-10-01,5.376344086021505,48.38709677419355,59.13978494623656,41.935483870967744,48.38709677419355,FRA,0
1982-11-01,48.93617021276596,67.02127659574468,68.08510638297872,,44.680851063829785,JPN,1
1982-11-01,1.0638297872340425,85.1063829787234,36.17021276595745,25.53191489361702,79.7872340425532,USA,1
1982-11-01,,90.42553191489363,11.702127659574469,3.1914893617021276,86.17021276595744,CAN,0
1982-11-01,,93.61702127659575,86.17021276595744,22.340425531914892,93.61702127659575,AUS,1
1982-11-01,25.53191489361702,94.68085106382979,39.361702127659576,39.361702127659576,94.68085106382979,DEU,0
1982-11-01,8.51063829787234,54.25531914893617,52.12765957446809,38.297872340425535,54.25531914893617,FRA,0
1982-11-01,25.53191489361702,54.25531914893617,5.319148936170213,,54.25531914893617,GBR,0
1982-12-01,0.0,80.0,18.947368421052634,21.052631578947366,78.94736842105263,USA,0
1982-12-01,,86.31578947368422,84.21052631578947,3.1578947368421053,86.31578947368422,AUS,1
1982-12-01,26.31578947368421,71.57894736842105,69.47368421052632,,25.263157894736842,JPN,1
1982-12-01,,86.31578947368422,2.1052631578947367,3.1578947368421053,73.68421052631578,CAN,0
1982-12-01,11.578947368421053,83.15789473684211,52.63157894736842,35.78947368421053,83.15789473684211,FRA,0
1982-12-01,31.57894736842105,7.368421052631578,27.368421052631582,20.0,7.368421052631578,DEU,0
1982-12-01,17.894736842105264,14.736842105263156,5.263157894736842,,14.736842105263156,GBR,0
